OrderID,ProductID,Quantity,OrderDate,CustomerPhone,ProductCategory
7470,167,4,2023-03-20,+18170580450,Home & Kitchen
7471,181,2,2023-04-23,+16200947635,Home & Kitchen
7472,153,2,2023-09-20,+12966056357,Home & Kitchen
7473,127,3,2023-10-20,+16538951536,Books
7474,136,1,2023-06-04,+11629047905,Home & Kitchen
7475,181,5,2023-11-11,+19748220095,Books
7476,133,4,2023-09-21,+12128400299,Home & Kitchen
7477,140,2,2023-11-30,+19895144862,Electronics
7478,140,1,2023-04-10,+15629302297,Home & Kitchen
7479,183,2,2023-07-14,+18675346451,Books
7480,131,5,2023-01-09,+15576363285,Clothing
7481,186,2,2024-02-04,+12478791962,Electronics
7482,103,5,2023-12-10,+18502965848,Home & Kitchen
7483,100,5,2024-02-02,+11408575272,Books
7484,132,1,2023-04-15,+11764516426,Clothing
7485,105,1,2023-06-16,+13515471052,Electronics
7486,107,5,2023-09-12,+15401989597,Books
7487,169,4,2023-05-10,+10513830842,Books
7488,115,2,2023-08-20,+14973707029,Home & Kitchen
7489,188,2,2023-02-06,+11810611264,Books
7490,175,4,2023-10-03,+18622391461,Toys
7491,164,2,2023-11-20,+16825919043,Books
7492,133,1,2023-07-18,+11084821989,Electronics
7493,134,3,2023-10-24,+16472225378,Toys
7494,132,3,2023-06-27,+16087493144,Clothing
7495,162,1,2023-06-13,+10628544248,Toys
7496,146,4,2023-04-26,+16251111906,Electronics
7497,156,5,2023-11-20,+12169352002,Grocery
7498,166,3,2024-02-02,+14456429143,Electronics
7499,156,5,2023-08-17,+12735905621,Grocery
7500,131,4,2024-01-09,+12218838731,Home & Kitchen
7501,180,1,2023-03-20,+13273681686,Toys
7502,170,1,2023-01-09,+10267826417,Toys
7503,110,1,2023-08-13,+14218424317,Grocery
7504,122,1,2023-09-07,+18843003595,Clothing
7505,154,2,2024-01-10,+19278273508,Grocery
7506,114,4,2023-03-25,+17887393999,Books
7507,135,4,2024-01-04,+10119040164,Books
7508,152,1,2023-08-15,+10533947641,Clothing
7509,167,4,2023-07-11,+17503363662,Clothing
7510,148,4,2023-10-15,+18710700240,Electronics
7511,151,1,2023-11-10,+14147302959,Clothing
7512,158,5,2023-05-21,+12148311678,Electronics
7513,186,2,2023-08-09,+14844724676,Electronics
7514,145,3,2023-09-20,+18978055880,Books
7515,145,3,2023-03-24,+12937938234,Toys
7516,180,2,2023-05-14,+13008138783,Electronics
7517,197,3,2023-04-29,+17300278518,Electronics
7518,120,5,2023-08-03,+14773545041,Electronics
7519,139,1,2023-06-30,+10618826536,Books
7520,198,3,2023-03-14,+15459795894,Home & Kitchen
7521,142,3,2023-11-24,+13452623711,Grocery
7522,161,1,2024-01-07,+12093893337,Clothing
7523,154,3,2024-01-13,+16381154022,Clothing
7524,196,2,2023-10-10,+15497819575,Books
7525,197,3,2023-01-16,+17713485547,Books
7526,148,3,2023-11-25,+17902188183,Electronics
7527,149,2,2023-02-13,+11907641787,Toys
7528,195,3,2023-01-27,+19859972679,Clothing
7529,185,4,2023-11-29,+14610512920,Home & Kitchen
7530,100,4,2023-08-10,+18338728430,Electronics
7531,122,3,2023-03-10,+14588866591,Home & Kitchen
7532,163,2,2023-08-26,+18310294570,Books
7533,181,2,2023-08-24,+17987489598,Books
7534,164,4,2023-02-16,+14241052561,Electronics
7535,137,5,2023-12-31,+14029994325,Electronics
7536,145,1,2023-11-20,+10914763996,Grocery
7537,147,1,2023-12-12,+16290895258,Toys
7538,108,3,2023-06-27,+13336567409,Clothing
7539,148,4,2024-02-17,+16817848464,Toys
7540,141,3,2023-09-22,+14052031666,Home & Kitchen
7541,133,1,2023-09-16,+13356616466,Grocery
7542,185,3,2023-10-01,+12354147846,Books
7543,196,1,2023-08-25,+17106795935,Grocery
7544,180,5,2023-02-26,+18120894754,Home & Kitchen
7545,117,4,2023-06-18,+11434732451,Books
7546,126,3,2023-09-09,+14254007634,Electronics
7547,105,1,2023-08-28,+12148882935,Clothing
7548,143,5,2023-12-19,+15159864029,Grocery
7549,122,2,2023-12-16,+15604027139,Books
7550,168,4,2023-04-04,+15297898631,Grocery
7551,156,3,2023-03-25,+10747994407,Clothing
7552,173,5,2024-02-04,+13823571139,Electronics
7553,185,3,2023-03-19,+15357117826,Home & Kitchen
7554,143,4,2023-07-17,+14523236254,Clothing
7555,121,5,2023-06-05,+10597741706,Home & Kitchen
7556,163,5,2023-11-19,+19179118359,Toys
7557,156,3,2023-07-04,+14387577584,Clothing
7558,125,2,2023-10-02,+18344743150,Grocery
7559,115,5,2023-05-16,+18431986408,Grocery
7560,133,3,2023-12-05,+18161206479,Clothing
7561,188,4,2023-04-09,+13834483482,Clothing
7562,169,1,2023-08-09,+12336836774,Grocery
7563,162,5,2023-07-11,+12131960598,Home & Kitchen
7564,170,5,2023-03-02,+18176540560,Toys
7565,155,2,2023-06-23,+13358314506,Electronics
7566,113,5,2023-03-11,+16330946660,Clothing
7567,191,5,2023-09-18,+17150218919,Toys
7568,112,1,2023-04-09,+12076131512,Books
7569,102,4,2024-02-19,+16423546361,Books
7570,184,3,2024-02-08,+15697553162,Books
7571,162,4,2024-01-09,+10965676197,Grocery
7572,100,3,2023-05-02,+11872882786,Grocery
7573,119,4,2023-02-11,+15859036452,Clothing
7574,135,1,2023-11-27,+18363230493,Books
7575,186,2,2023-03-25,+10710445430,Toys
7576,119,4,2023-12-30,+15238981574,Home & Kitchen
7577,101,2,2023-02-10,+16909153812,Toys
7578,130,1,2023-11-23,+17643026587,Grocery
7579,199,2,2023-06-25,+10156310354,Toys
7580,160,2,2023-07-24,+19035334426,Toys
7581,176,3,2023-01-29,+14671948701,Home & Kitchen
7582,163,4,2023-02-07,+10317216416,Toys
7583,125,1,2023-12-24,+19065652235,Home & Kitchen
7584,149,5,2023-01-11,+15878454982,Electronics
7585,117,1,2023-06-01,+15296575356,Home & Kitchen
7586,180,1,2023-03-03,+19147119754,Electronics
7587,115,3,2023-12-01,+15129953599,Electronics
7588,125,5,2023-11-30,+14704306689,Clothing
7589,179,3,2023-05-16,+15531164542,Books
7590,157,1,2024-02-06,+19945273763,Electronics
7591,140,2,2023-05-20,+10516936843,Clothing
7592,127,2,2023-03-19,+10829553419,Books
7593,110,1,2023-09-06,+17777467612,Grocery
7594,108,4,2023-02-05,+10396913250,Toys
7595,188,3,2023-12-31,+11851947630,Toys
7596,120,2,2024-01-16,+16386555362,Electronics
7597,179,3,2023-07-28,+15613760996,Books
7598,194,1,2023-09-01,+15380170695,Books
7599,151,5,2023-05-29,+13191965923,Electronics
7600,189,4,2023-04-23,+18704559676,Home & Kitchen
7601,156,1,2023-10-15,+14932153965,Grocery
7602,109,3,2023-04-08,+15229799167,Clothing
7603,195,3,2024-02-14,+19901890126,Clothing
7604,135,5,2023-12-27,+16505934912,Books
7605,173,3,2023-04-15,+16280276396,Home & Kitchen
7606,109,4,2023-07-18,+18724526182,Toys
7607,116,2,2023-03-01,+19037428704,Clothing
7608,113,2,2023-08-12,+11134623636,Toys
7609,197,5,2023-10-30,+13490530026,Clothing
7610,140,4,2024-01-30,+18585719818,Books
7611,197,5,2023-06-01,+11755146718,Grocery
7612,153,2,2023-09-16,+18310430782,Electronics
7613,145,3,2024-01-15,+11817273528,Books
7614,119,5,2023-10-07,+15453922295,Books
7615,112,4,2023-10-05,+18933683559,Books
7616,109,3,2023-01-01,+13303884894,Electronics
7617,141,5,2023-11-01,+19979428817,Electronics
7618,116,4,2023-10-20,+16649600956,Books
7619,135,3,2023-12-17,+15894877041,Toys
7620,169,2,2023-08-01,+13247432519,Electronics
7621,133,2,2023-02-28,+13823533947,Clothing
7622,135,3,2023-11-26,+16436041296,Grocery
7623,169,4,2023-05-22,+18123724264,Grocery
7624,190,2,2023-02-01,+12545856620,Books
7625,193,5,2023-03-20,+14569713081,Books
7626,149,1,2023-06-13,+19041660434,Clothing
7627,132,5,2023-01-08,+10346780916,Toys
7628,146,2,2023-04-24,+17141597967,Books
7629,176,4,2024-02-03,+15376051046,Home & Kitchen
7630,135,2,2023-04-29,+14821507022,Grocery
7631,145,1,2023-04-17,+15906689897,Grocery
7632,104,2,2023-09-11,+14639697403,Clothing
7633,105,5,2023-04-04,+16842671412,Books
7634,141,2,2023-11-12,+18363944228,Books
7635,189,5,2024-02-05,+17571823646,Clothing
7636,189,1,2023-08-29,+10809622504,Home & Kitchen
7637,154,4,2023-12-29,+11332777915,Clothing
7638,153,4,2023-02-01,+15957699651,Home & Kitchen
7639,103,2,2023-01-19,+12866617673,Electronics
7640,144,5,2023-06-07,+11949311690,Clothing
7641,127,4,2023-09-09,+19818669028,Home & Kitchen
7642,189,5,2023-08-12,+16641817833,Grocery
7643,144,4,2023-12-14,+18244969255,Home & Kitchen
7644,149,2,2024-01-12,+14124484394,Clothing
7645,141,1,2023-08-05,+14776219249,Books
7646,182,3,2023-11-29,+17406907097,Electronics
7647,174,1,2023-10-09,+11400789715,Books
7648,159,4,2023-07-23,+14456429587,Home & Kitchen
7649,190,1,2023-12-26,+10837796112,Home & Kitchen
7650,184,1,2023-04-01,+17930038339,Grocery
7651,196,2,2023-02-17,+14124639865,Books
7652,112,1,2023-10-05,+12273798241,Electronics
7653,181,2,2023-06-24,+13507651370,Clothing
7654,193,4,2023-12-27,+14666478805,Books
7655,173,4,2023-10-31,+15552398582,Toys
7656,169,5,2023-07-12,+14401394832,Clothing
7657,166,2,2023-11-04,+10171307953,Electronics
7658,165,1,2023-10-15,+15725932437,Clothing
7659,156,2,2023-09-08,+10490513596,Grocery
7660,199,5,2023-08-12,+19803067177,Toys
7661,119,3,2024-01-14,+17427027126,Clothing
7662,120,2,2023-12-06,+14859722804,Home & Kitchen
7663,137,2,2023-06-01,+18915833826,Clothing
7664,111,3,2023-09-07,+12019363414,Grocery
7665,118,2,2023-12-01,+10485337297,Clothing
7666,134,3,2023-03-28,+19147435962,Toys
7667,154,2,2023-06-09,+11024482100,Clothing
7668,125,3,2023-05-07,+17735506590,Home & Kitchen
7669,182,2,2024-01-28,+15550107650,Electronics
7670,143,3,2024-01-24,+14607274896,Books
7671,145,4,2024-01-26,+15525002193,Home & Kitchen
7672,148,5,2023-11-29,+15304046654,Toys
7673,109,4,2023-03-31,+19207591642,Books
7674,127,4,2023-09-04,+15345707564,Clothing
7675,123,4,2023-08-24,+16327190505,Toys
7676,101,4,2023-04-10,+15970453449,Toys
7677,154,3,2023-06-09,+14473450041,Grocery
7678,119,4,2024-02-09,+19713361881,Electronics
7679,106,5,2023-01-02,+16257943498,Clothing
7680,128,2,2023-07-18,+10560640552,Electronics
7681,192,3,2023-06-18,+14750575664,Grocery
7682,193,1,2023-10-15,+19633777246,Electronics
7683,195,3,2023-07-25,+18654031398,Toys
7684,180,2,2023-11-11,+16858404588,Home & Kitchen
7685,149,1,2023-12-21,+15513574545,Home & Kitchen
7686,143,5,2023-11-14,+17740680194,Toys
7687,131,3,2023-09-30,+14531307421,Books
7688,165,2,2023-11-18,+16080102424,Electronics
7689,124,3,2023-08-03,+17889115622,Electronics
7690,134,5,2023-07-13,+19211787088,Books
7691,142,5,2023-12-14,+19272143120,Clothing
7692,175,5,2023-10-31,+17015300997,Toys
7693,191,5,2023-07-28,+10151325597,Toys
7694,195,4,2024-01-01,+19930251926,Toys
7695,140,3,2023-07-09,+11895062167,Grocery
7696,100,5,2023-11-06,+15146745644,Books
7697,167,5,2023-03-16,+13593269669,Toys
7698,166,1,2023-08-12,+11217564625,Grocery
7699,166,3,2023-04-02,+16504691771,Electronics
7700,145,2,2023-03-28,+16334145703,Toys
7701,181,5,2023-11-17,+18939336956,Grocery
7702,112,2,2023-07-18,+12950525640,Books
7703,187,1,2023-03-31,+19868804862,Clothing
7704,106,5,2023-04-08,+18379311837,Home & Kitchen
7705,186,3,2023-03-02,+16088910053,Grocery
7706,160,3,2023-11-13,+13775317135,Books
7707,151,5,2023-07-04,+17207065992,Grocery
7708,156,5,2023-07-15,+18294998365,Home & Kitchen
7709,178,3,2023-04-11,+16531332935,Clothing
7710,145,5,2023-06-19,+13657196621,Clothing
7711,164,5,2023-11-19,+19530043520,Toys
7712,120,5,2023-10-02,+19581569372,Toys
7713,136,4,2023-05-03,+11255801747,Grocery
7714,196,3,2023-09-03,+15041088748,Books
7715,118,1,2023-08-16,+18019512346,Toys
7716,150,2,2024-01-17,+16132720065,Home & Kitchen
7717,135,2,2023-12-14,+10964754935,Home & Kitchen
7718,125,4,2023-04-08,+14172368541,Home & Kitchen
7719,194,5,2023-10-02,+19378577946,Toys
7720,195,3,2023-05-11,+16965600919,Grocery
7721,159,3,2023-04-25,+16924343919,Clothing
7722,115,1,2023-05-03,+12097629730,Clothing
7723,188,4,2023-12-02,+10887759477,Electronics
7724,122,5,2024-01-23,+12924459672,Toys
7725,166,2,2023-02-17,+10009231707,Clothing
7726,123,5,2023-12-22,+16967944034,Home & Kitchen
7727,133,2,2023-12-31,+12106808490,Toys
7728,172,4,2024-01-07,+19874034668,Electronics
7729,147,4,2023-04-05,+12580470710,Books
7730,159,4,2023-10-12,+13108187962,Toys
7731,156,1,2024-01-08,+16518438219,Electronics
7732,179,1,2023-03-13,+15794984609,Books
7733,119,5,2023-08-16,+11586204890,Books
7734,178,1,2023-08-29,+11919463017,Home & Kitchen
7735,138,1,2024-02-17,+15153115524,Grocery
7736,137,3,2023-05-15,+11989523713,Home & Kitchen
7737,135,5,2023-01-01,+16728291186,Books
7738,111,3,2023-02-09,+19548663631,Home & Kitchen
7739,128,2,2023-07-28,+13737587996,Books
7740,199,3,2023-12-15,+10124959892,Clothing
7741,142,1,2023-05-03,+19406181629,Toys
7742,195,4,2023-11-08,+12919470392,Books
7743,145,1,2023-11-22,+13023044994,Electronics
7744,181,5,2024-02-19,+19426289454,Books
7745,141,1,2023-12-04,+12950008039,Toys
7746,178,4,2023-11-05,+13918178935,Clothing
7747,140,4,2023-04-19,+19295057445,Toys
7748,135,5,2023-12-19,+19467032461,Grocery
7749,162,1,2024-02-03,+13392320063,Grocery
7750,137,1,2023-10-19,+11547245314,Books
7751,195,3,2023-10-15,+11748580220,Grocery
7752,155,2,2023-07-14,+13902406166,Grocery
7753,134,2,2023-05-12,+12763151545,Clothing
7754,131,2,2023-05-04,+13876663545,Grocery
7755,183,1,2023-05-17,+11021368929,Electronics
7756,119,3,2023-07-29,+15830593846,Clothing
7757,157,3,2023-10-14,+10082167686,Grocery
7758,123,2,2023-06-25,+11975681692,Home & Kitchen
7759,176,1,2023-03-02,+18492322322,Electronics
7760,180,2,2023-11-04,+12261206444,Grocery
7761,197,4,2023-08-09,+13366497494,Toys
7762,155,3,2023-04-29,+17109627389,Electronics
7763,130,5,2023-02-04,+18402308160,Books
7764,191,3,2023-01-31,+16251329653,Electronics
7765,103,3,2023-06-04,+14250746877,Grocery
7766,186,2,2023-01-26,+13565385083,Toys
7767,101,1,2023-06-17,+13807509329,Electronics
7768,114,2,2023-07-09,+18247083458,Grocery
7769,127,2,2023-03-12,+16538138540,Books
7770,100,1,2023-09-05,+16936973020,Toys
7771,109,2,2023-04-04,+15067141697,Home & Kitchen
7772,135,5,2023-02-15,+17928426142,Electronics
7773,178,3,2023-12-27,+16112928128,Books
7774,132,5,2023-05-08,+10578678143,Electronics
7775,158,1,2023-04-04,+13396214936,Clothing
7776,126,1,2023-08-07,+18484660493,Grocery
7777,112,4,2023-04-12,+18215753768,Home & Kitchen
7778,152,2,2023-06-12,+12964137999,Toys
7779,157,2,2023-01-29,+19602100132,Toys
7780,145,4,2024-01-07,+17062725150,Home & Kitchen
7781,178,4,2024-01-28,+19696800116,Clothing
7782,119,2,2023-04-14,+10320687181,Grocery
7783,193,2,2024-02-03,+12795623389,Books
7784,181,2,2023-10-13,+16154493060,Electronics
7785,170,3,2023-08-14,+17957866622,Clothing
7786,133,1,2023-08-10,+10564315806,Clothing
7787,177,3,2023-01-15,+18030367321,Clothing
7788,186,5,2023-11-26,+17773517557,Clothing
7789,143,3,2023-08-09,+14268770788,Electronics
7790,100,5,2023-01-18,+11497560689,Grocery
7791,157,3,2023-01-23,+17390096072,Grocery
7792,122,2,2023-12-30,+19177280938,Toys
7793,114,3,2023-07-17,+12342452720,Home & Kitchen
7794,169,3,2023-09-08,+17724698394,Electronics
7795,110,5,2024-02-20,+17070623176,Toys
7796,167,3,2023-07-10,+17064422830,Grocery
7797,104,5,2024-01-09,+13090495495,Clothing
7798,152,5,2023-06-25,+18392925347,Books
7799,160,4,2024-02-04,+16926265017,Clothing
7800,152,1,2023-09-21,+15540765038,Toys
7801,163,3,2023-07-17,+12757904299,Toys
7802,194,2,2024-01-19,+17814352184,Grocery
7803,105,4,2023-02-15,+17214315927,Books
7804,111,5,2023-12-19,+19782436116,Grocery
7805,160,1,2023-06-02,+16694985826,Grocery
7806,113,3,2023-12-16,+13946927803,Electronics
7807,112,5,2023-07-04,+11094524877,Clothing
7808,107,4,2023-10-14,+13043482966,Books
7809,156,4,2023-02-03,+15915795190,Toys
7810,105,2,2023-07-13,+13670237845,Clothing
7811,157,3,2023-01-06,+13380098784,Electronics
7812,110,1,2023-05-04,+15920817651,Books
7813,130,2,2023-04-06,+17771927236,Clothing
7814,103,3,2023-12-25,+15216996674,Toys
7815,198,2,2024-01-18,+15097385066,Home & Kitchen
7816,161,3,2023-05-08,+16906815265,Home & Kitchen
7817,101,4,2023-11-15,+15964824850,Books
7818,143,5,2023-11-08,+16433640944,Books
7819,116,1,2023-04-26,+16037037465,Clothing
7820,139,2,2023-12-26,+12074391948,Grocery
7821,117,4,2023-04-06,+18615730628,Electronics
7822,152,2,2023-06-25,+14488222497,Books
7823,152,2,2023-05-08,+15841476823,Electronics
7824,107,2,2023-01-07,+16033054962,Toys
7825,118,4,2023-05-10,+18189638921,Grocery
7826,121,3,2023-11-09,+10259814679,Home & Kitchen
7827,122,1,2023-04-26,+15654023515,Grocery
7828,130,2,2023-10-09,+10590112364,Clothing
7829,168,2,2023-09-29,+12648434777,Grocery
7830,195,5,2023-06-26,+14813979144,Home & Kitchen
7831,103,5,2024-02-03,+11338709259,Electronics
7832,149,5,2023-03-16,+17560816755,Home & Kitchen
7833,109,1,2023-07-24,+18484828433,Toys
7834,109,5,2023-12-27,+18060223630,Books
7835,134,1,2023-04-17,+17545594612,Electronics
7836,194,1,2024-01-09,+14874673561,Electronics
7837,176,5,2023-01-21,+11702097019,Grocery
7838,148,3,2023-03-28,+11420574163,Clothing
7839,149,3,2024-02-05,+19149140241,Home & Kitchen
7840,108,3,2023-12-01,+17691145418,Grocery
7841,124,3,2023-08-04,+19260038896,Books
7842,136,3,2023-02-13,+13328452134,Home & Kitchen
7843,109,2,2024-02-09,+16837556781,Toys
7844,106,3,2023-09-03,+16029864920,Home & Kitchen
7845,108,3,2023-02-20,+10642422212,Books
7846,181,2,2024-02-16,+19968717723,Home & Kitchen
7847,173,3,2023-08-15,+18306416211,Toys
7848,157,4,2023-12-25,+18323563584,Clothing
7849,101,5,2023-08-06,+15181194030,Toys
7850,136,1,2023-10-21,+13676173137,Books
7851,100,5,2023-11-16,+13182400683,Electronics
7852,158,2,2023-02-26,+11685979145,Books
7853,141,4,2023-10-04,+19159729315,Books
7854,178,2,2023-09-15,+11485194170,Books
7855,154,5,2023-10-06,+12467534922,Clothing
7856,191,2,2023-06-18,+14755615795,Grocery
7857,126,4,2023-05-13,+17229497975,Home & Kitchen
7858,134,5,2023-01-02,+17358139934,Books
7859,169,3,2023-01-11,+12673763493,Books
7860,107,5,2023-12-27,+14382948062,Books
7861,182,4,2023-08-15,+13719657685,Books
7862,115,5,2023-07-16,+13260677281,Clothing
7863,129,5,2023-08-27,+19189697744,Books
7864,180,3,2024-02-07,+15939417983,Books
7865,161,1,2023-11-06,+11397808152,Clothing
7866,150,4,2023-06-12,+10622877388,Clothing
7867,103,5,2024-01-16,+12829427995,Grocery
7868,149,2,2023-11-04,+14450106165,Home & Kitchen
7869,169,4,2024-01-17,+12449265500,Toys
7870,190,2,2023-08-26,+19702483035,Electronics
7871,134,1,2024-02-16,+14256358673,Toys
7872,197,4,2023-03-31,+19697236551,Clothing
7873,188,2,2023-03-10,+18631038469,Home & Kitchen
7874,153,4,2023-02-08,+14790660608,Books
7875,142,3,2023-03-19,+10476326829,Home & Kitchen
7876,134,1,2023-09-28,+14131612967,Electronics
7877,174,2,2023-04-20,+14623282555,Home & Kitchen
7878,166,1,2023-03-26,+10457129387,Books
7879,165,1,2023-08-07,+18933269053,Clothing
7880,164,3,2023-08-17,+17540997288,Books
7881,143,2,2023-12-09,+13615964934,Books
7882,111,4,2023-03-27,+14102127725,Clothing
7883,171,3,2023-07-09,+16211377104,Clothing
7884,135,4,2023-08-24,+17979709499,Toys
7885,117,2,2024-02-04,+15135135028,Books
7886,172,1,2024-01-24,+15567601219,Clothing
7887,137,4,2023-10-08,+17011274736,Toys
7888,132,3,2023-11-28,+15074536980,Toys
7889,165,1,2023-01-21,+15947819919,Books
7890,104,2,2023-05-11,+14620718419,Home & Kitchen
7891,181,3,2023-04-07,+16199943492,Grocery
7892,192,1,2024-01-18,+17365218210,Clothing
7893,159,1,2023-10-04,+13682628941,Clothing
7894,195,5,2024-02-09,+13589439640,Toys
7895,181,2,2023-01-07,+17583879521,Clothing
7896,136,5,2024-01-08,+18035648979,Clothing
7897,164,1,2023-03-14,+17744115551,Toys
7898,183,3,2023-03-28,+12406317000,Home & Kitchen
7899,125,4,2023-07-13,+13730181261,Home & Kitchen
7900,129,5,2023-05-26,+12271278807,Books
7901,107,4,2023-02-14,+17680988604,Grocery
7902,190,5,2023-07-02,+12896602870,Home & Kitchen
7903,106,3,2023-10-24,+14358885252,Clothing
7904,131,1,2023-05-15,+19596402638,Clothing
7905,159,4,2024-01-03,+17604484153,Books
7906,167,4,2023-09-03,+10942340465,Grocery
7907,104,4,2024-02-04,+18141678418,Grocery
7908,101,4,2024-01-30,+15180794028,Home & Kitchen
7909,176,1,2024-01-22,+11148174811,Clothing
7910,108,4,2023-10-21,+15934538166,Grocery
7911,163,1,2023-09-06,+10177819042,Books
7912,133,1,2024-01-18,+18801097385,Clothing
7913,133,1,2023-10-27,+12734477007,Books
7914,129,5,2023-06-15,+16789746134,Home & Kitchen
7915,129,4,2023-09-11,+10119834746,Clothing
7916,186,4,2024-02-02,+10980816217,Books
7917,163,5,2023-03-15,+14916945931,Electronics
7918,125,1,2024-01-03,+11002079850,Electronics
7919,193,3,2023-04-05,+11225582514,Electronics
7920,156,4,2023-10-26,+17204153741,Electronics
7921,167,4,2023-11-25,+13770745158,Electronics
7922,191,3,2023-01-05,+18658492473,Electronics
7923,140,2,2023-08-05,+18287543777,Home & Kitchen
7924,113,4,2023-09-07,+11016595274,Electronics
7925,190,1,2023-06-21,+11320435519,Toys
7926,144,4,2023-10-25,+16909110061,Grocery
7927,124,3,2023-10-06,+12837303462,Books
7928,198,1,2023-06-30,+11191346194,Books
7929,148,5,2023-04-22,+11629172178,Clothing
7930,125,1,2023-10-30,+10678055192,Clothing
7931,160,5,2023-11-07,+12169235320,Grocery
7932,137,5,2023-04-25,+17188772057,Books
7933,131,2,2023-01-18,+11992517022,Books
7934,115,5,2023-01-30,+14440270498,Books
7935,186,1,2023-09-18,+18357843424,Books
7936,197,5,2023-09-03,+13386845472,Home & Kitchen
7937,111,3,2023-05-09,+14590056142,Home & Kitchen
7938,117,5,2023-03-29,+15669490613,Grocery
7939,128,5,2023-07-03,+13156037718,Grocery
7940,143,2,2023-12-17,+19052127565,Home & Kitchen
7941,120,4,2023-09-24,+17886518928,Books
7942,136,5,2024-02-06,+18339587403,Toys
7943,108,1,2023-08-15,+17091883566,Toys
7944,147,2,2023-05-17,+17297304656,Grocery
7945,105,3,2023-08-02,+16798213949,Grocery
7946,130,4,2023-08-24,+18418409729,Home & Kitchen
7947,160,1,2023-02-14,+10531700407,Books
7948,151,3,2023-02-27,+14022711554,Home & Kitchen
7949,147,2,2023-09-05,+16277752640,Books
7950,151,3,2023-03-20,+12278839077,Electronics
7951,102,4,2023-11-02,+10053235245,Electronics
7952,184,5,2023-12-03,+16200043259,Electronics
7953,188,4,2023-07-17,+18726783537,Clothing
7954,113,4,2024-01-25,+14357577477,Home & Kitchen
7955,162,3,2023-12-03,+17389575029,Clothing
7956,183,1,2023-08-25,+10728515762,Books
7957,133,4,2023-09-14,+11700027469,Toys
7958,138,3,2023-09-29,+19071639444,Electronics
7959,192,3,2023-04-21,+12467950305,Books
7960,180,5,2023-07-06,+10177718689,Home & Kitchen
7961,119,2,2023-10-22,+10691818947,Electronics
7962,136,5,2023-12-27,+17798134801,Toys
7963,115,3,2023-12-05,+13920310767,Electronics
7964,137,5,2023-07-06,+11221647488,Clothing
7965,110,5,2023-06-09,+11485062414,Home & Kitchen
7966,151,4,2023-12-19,+19229694705,Toys
7967,119,5,2023-07-18,+15361963638,Electronics
7968,153,3,2023-07-28,+17571570163,Home & Kitchen
7969,141,4,2023-01-07,+18052292022,Clothing
7970,109,4,2023-10-28,+10959978285,Home & Kitchen
7971,177,2,2023-10-16,+19579922982,Toys
7972,173,5,2023-12-07,+18978554752,Electronics
7973,129,1,2023-05-20,+11516754826,Toys
7974,165,2,2023-10-20,+17947668653,Clothing
7975,155,4,2023-06-06,+12691998423,Electronics
7976,183,1,2023-06-19,+12732209899,Toys
7977,196,1,2023-05-24,+14269457626,Electronics
7978,134,2,2023-03-21,+12755051286,Home & Kitchen
7979,158,1,2023-11-21,+16403217084,Home & Kitchen
7980,130,5,2024-02-05,+19342098717,Grocery
7981,153,2,2023-10-09,+18760570711,Home & Kitchen
7982,136,4,2023-01-14,+10201834692,Home & Kitchen
7983,126,3,2023-03-03,+11622791539,Electronics
7984,140,5,2024-01-20,+13944539089,Home & Kitchen
7985,100,4,2023-12-22,+11953597411,Toys
7986,117,2,2023-08-30,+13929147046,Grocery
7987,158,5,2023-05-29,+19415105204,Toys
7988,195,1,2023-09-18,+16230159918,Books
7989,187,1,2023-10-26,+14062199900,Electronics
7990,132,5,2023-08-06,+15810092341,Electronics
7991,117,5,2023-04-07,+19410966583,Clothing
7992,171,2,2023-09-18,+18492144060,Home & Kitchen
7993,107,3,2023-03-04,+11966559930,Toys
7994,153,1,2023-12-25,+15070143354,Grocery
7995,116,3,2023-04-02,+14829824447,Clothing
7996,130,5,2023-04-24,+13905643920,Books
7997,130,5,2023-05-11,+10581340052,Electronics
7998,134,5,2024-01-11,+16226557280,Books
7999,125,2,2023-06-06,+16086414877,Toys
8000,182,4,2023-04-22,+18819423071,Clothing
8001,173,5,2024-01-24,+15020554554,Books
8002,182,2,2023-02-26,+17272700291,Toys
8003,120,3,2024-02-20,+12848877007,Electronics
8004,157,4,2023-05-14,+17494132364,Toys
8005,176,4,2023-09-06,+17281129262,Electronics
8006,115,3,2023-09-17,+14068521332,Books
8007,185,3,2023-05-27,+15644843230,Grocery
8008,142,1,2023-08-11,+16947374770,Home & Kitchen
8009,138,5,2023-11-27,+10362801235,Home & Kitchen
8010,121,5,2023-11-26,+12055997406,Books
8011,111,3,2024-02-04,+16254777927,Toys
8012,169,3,2023-11-21,+17776092525,Grocery
8013,185,5,2023-03-11,+19097702621,Toys
8014,186,5,2023-10-13,+11144305976,Toys
8015,190,3,2023-08-13,+14454651367,Toys
8016,117,4,2023-02-26,+12090409879,Books
8017,172,3,2023-04-23,+17576776109,Electronics
8018,117,5,2023-03-30,+18656960947,Electronics
8019,121,2,2023-06-12,+10691336346,Grocery
8020,151,2,2023-12-13,+14663858553,Home & Kitchen
8021,102,2,2023-08-08,+12539973208,Clothing
8022,158,2,2023-01-10,+14966546623,Grocery
8023,158,4,2023-02-13,+18765528812,Clothing
8024,148,4,2023-12-27,+16504344559,Books
8025,141,3,2023-04-23,+19035845931,Electronics
